ID,True Label,Predicted Label
32968,84,26
32969,43,101
32970,68,84
32971,126,127
32972,24,84
32973,34,22
32974,35,49
32975,68,67
32976,57,58
32977,77,77
32978,51,79
32979,56,55
32980,113,77
32981,132,132
32982,108,108
32983,83,83
32984,98,77
32985,66,66
32986,75,108
32987,104,103
32988,113,113
32989,122,121
32990,66,49
32991,22,34
32992,26,26
32993,51,70
32994,73,106
32995,132,122
32996,58,133
32997,52,52
32998,104,108
32999,70,70
33000,56,88
33001,0,77
33002,31,22
33003,54,67
33004,70,70
33005,33,25
33006,134,1
33007,79,79
33008,55,70
33009,42,36
33010,78,79
33011,124,109
33012,36,108
33013,67,67
33014,71,70
33015,26,51
33016,58,58
33017,33,19
33018,126,108
33019,108,108
33020,90,91
33021,108,108
33022,28,79
33023,68,84
33024,85,85
33025,87,70
33026,133,125
33027,65,1
33028,49,22
33029,116,58
33030,134,132
33031,29,19
33032,83,80
33033,21,22
33034,113,70
33035,76,1
33036,2,109
33037,78,79
33038,75,75
33039,26,22
33040,55,70
33041,100,19
33042,68,25
33043,17,66
33044,84,84
33045,43,77
33046,25,84
33047,37,108
33048,103,103
33049,108,108
33050,47,25
33051,77,86
33052,72,36
33053,83,85
33054,107,104
33055,126,127
33056,108,108
33057,109,108
33058,77,111
33059,108,108
33060,103,104
33061,34,19
33062,100,100
33063,27,78
33064,113,79
33065,76,108
33066,78,79
33067,103,103
33068,102,103
33069,35,22
33070,103,103
33071,35,68
33072,125,9
33073,133,106
33074,48,48
33075,77,9
33076,108,108
33077,65,84
33078,103,103
33079,78,78
33080,69,132
33081,18,19
33082,110,17
33083,16,25
33084,10,108
33085,54,49
33086,99,26
33087,52,100
33088,19,19
33089,38,84
33090,85,42
33091,59,112
33092,80,80
33093,86,85
33094,3,17
33095,56,71
33096,73,125
33097,21,35
33098,36,36
33099,70,70
33100,105,106
33101,75,71
33102,134,104
33103,82,81
33104,51,100
33105,3,85
33106,77,80
33107,40,106
33108,78,25
33109,85,84
33110,92,18
33111,46,102
33112,29,29
33113,109,66
33114,83,127
33115,24,66
33116,134,108
33117,21,77
33118,109,108
33119,28,28
33120,84,85
33121,90,26
33122,56,70
33123,104,103
33124,50,25
33125,113,77
33126,11,78
33127,75,124
33128,103,103
33129,80,80
33130,66,70
33131,98,77
33132,82,88
33133,80,82
33134,70,67
33135,108,108
33136,25,19
33137,86,85
33138,110,72
33139,109,108
33140,110,109
33141,26,68
33142,51,99
33143,85,85
33144,37,108
33145,49,22
33146,110,108
33147,44,132
33148,113,105
33149,41,107
33150,77,77
33151,36,36
33152,89,108
33153,125,76
33154,88,85
33155,33,80
33156,34,49
33157,103,103
33158,71,66
33159,103,132
33160,108,108
33161,120,121
33162,112,108
33163,85,34
33164,110,108
33165,22,132
33166,50,49
33167,110,108
33168,19,19
33169,103,106
33170,25,85
33171,51,98
33172,1,1
33173,84,52
33174,20,18
33175,22,34
33176,108,108
33177,49,104
33178,134,108
33179,27,28
33180,35,22
33181,80,68
33182,111,75
33183,67,87
33184,119,25
33185,112,77
33186,23,68
33187,107,113
33188,75,108
33189,99,99
33190,78,122
33191,58,133
33192,108,108
33193,85,86
33194,108,36
33195,70,55
33196,25,22
33197,76,108
33198,50,67
33199,79,79
33200,6,35
33201,117,68
33202,110,77
33203,67,67
33204,108,108
33205,109,108
33206,109,2
33207,39,102
33208,122,84
33209,51,99
33210,86,85
33211,22,22
33212,59,108
33213,34,49
33214,27,28
33215,22,49
33216,29,18
33217,91,91
33218,109,108
33219,66,84
33220,41,104
33221,67,67
33222,86,99
33223,109,108
33224,37,43
33225,16,80
33226,108,108
33227,103,103
33228,107,113
33229,56,70
33230,26,91
33231,75,25
33232,19,19
33233,59,77
33234,25,25
33235,68,67
33236,104,104
33237,110,109
33238,58,108
33239,104,103
33240,56,67
33241,99,100
33242,44,112
33243,91,79
33244,123,99
33245,92,48
33246,79,79
33247,77,77
33248,134,132
33249,122,121
33250,109,108
33251,83,82
33252,22,22
33253,133,103
33254,22,22
33255,26,26
33256,92,91
33257,22,34
33258,73,104
33259,70,36
33260,50,67
33261,98,77
33262,113,85
33263,111,108
33264,66,43
33265,98,76
33266,77,27
33267,102,103
33268,123,92
33269,19,85
33270,34,22
33271,44,68
33272,128,79
33273,92,127
33274,48,48
33275,24,55
33276,53,101
33277,131,49
33278,108,108
33279,71,42
33280,38,84
33281,103,103
33282,70,69
33283,28,24
33284,125,102
33285,102,133
33286,22,67
33287,24,25
33288,42,75
33289,24,49
33290,20,19
33291,25,127
33292,43,132
33293,66,85
33294,0,108
33295,86,53
33296,72,36
33297,70,70
33298,50,49
33299,49,49
33300,108,108
33301,75,108
33302,85,71
33303,85,85
33304,98,102
33305,110,108
33306,71,70
33307,34,34
33308,102,103
33309,91,91
33310,47,84
33311,83,85
33312,79,28
33313,3,75
33314,111,108
33315,70,70
33316,132,77
33317,66,55
33318,124,111
33319,126,127
33320,112,108
33321,49,49
33322,101,29
33323,74,113
33324,132,132
33325,80,79
33326,44,77
33327,50,80
33328,19,77
33329,37,80
33330,40,106
33331,108,108
33332,25,28
33333,32,91
33334,85,85
33335,85,84
33336,122,122
33337,102,132
33338,25,19
33339,109,108
33340,84,68
33341,113,27
33342,44,103
33343,65,77
33344,97,108
33345,134,85
33346,79,91
33347,34,22
33348,109,108
33349,85,85
33350,83,81
33351,85,85
33352,112,108
33353,84,25
33354,49,49
33355,50,48
33356,24,102
33357,80,79
33358,77,58
33359,85,85
33360,19,19
33361,42,132
33362,19,49
33363,108,108
33364,85,85
33365,109,108
33366,109,108
33367,78,22
33368,25,44
33369,25,100
33370,70,70
33371,134,103
33372,56,55
33373,98,113
33374,87,70
33375,78,79
33376,34,19
33377,25,25
33378,68,70
33379,80,80
33380,66,67
33381,36,36
33382,82,82
33383,49,80
33384,49,100
33385,77,18
33386,113,103
33387,109,1
33388,113,17
33389,113,102
33390,123,26
33391,134,1
33392,71,75
33393,3,17
33394,109,108
33395,68,24
33396,110,108
33397,95,67
33398,48,49
33399,67,101
33400,132,132
33401,108,108
33402,102,132
33403,103,106
33404,109,108
33405,104,24
33406,134,108
33407,96,108
33408,35,67
33409,67,68
33410,46,77
33411,27,19
33412,18,80
33413,71,70
33414,21,77
33415,52,67
33416,23,34
33417,108,108
33418,51,100
33419,110,58
33420,83,34
33421,85,85
33422,53,52
33423,24,132
33424,133,103
33425,86,101
33426,122,132
33427,52,52
33428,112,58
33429,3,3
33430,22,22
33431,127,127
33432,25,19
33433,66,100
33434,108,108
33435,54,49
33436,41,77
33437,133,103
33438,22,22
33439,17,64
33440,53,71
33441,70,70
33442,77,108
33443,83,82
33444,57,132
33445,43,112
33446,40,106
33447,109,108
33448,33,78
33449,108,108
33450,111,83
33451,39,9
33452,132,132
33453,133,103
33454,91,25
33455,19,19
33456,54,55
33457,78,19
33458,77,77
33459,51,25
33460,34,22
33461,50,22
33462,40,106
33463,96,108
33464,56,70
33465,59,108
33466,103,103
33467,104,77
33468,104,58
33469,31,22
33470,108,108
33471,30,87
33472,75,108
33473,58,58
33474,101,53
33475,105,70
33476,86,86
33477,9,108
33478,95,80
33479,85,34
33480,86,85
33481,76,108
33482,20,19
33483,102,105
33484,64,77
33485,1,1
33486,113,104
33487,82,83
33488,99,99
33489,68,67
33490,103,103
33491,128,25
33492,102,103
33493,77,113
33494,66,53
33495,55,55
33496,48,15
33497,102,102
33498,26,84
33499,59,77
33500,110,108
33501,62,70
33502,45,108
33503,71,71
33504,96,108
33505,80,17
33506,82,82
33507,63,98
33508,108,108
33509,71,132
33510,108,108
33511,69,70
33512,48,25
33513,49,49
33514,89,85
33515,51,79
33516,71,71
33517,11,126
33518,123,109
33519,20,80
33520,112,43
33521,107,58
33522,102,103
33523,85,88
33524,84,25
33525,33,25
33526,79,78
33527,36,36
33528,103,58
33529,71,70
33530,102,102
33531,27,36
33532,75,86
33533,70,70
33534,103,103
33535,62,77
33536,83,42
33537,108,108
33538,69,75
33539,108,108
33540,103,103
33541,25,48
33542,109,108
33543,25,79
33544,76,108
33545,128,78
33546,58,58
33547,22,49
33548,108,108
33549,70,70
33550,104,108
33551,77,77
33552,108,108
33553,32,100
33554,26,85
33555,114,132
33556,34,34
33557,76,108
33558,134,103
33559,110,108
33560,52,100
33561,76,108
33562,102,132
33563,127,26
33564,25,24
33565,101,100
33566,109,108
33567,64,64
33568,25,24
33569,49,49
33570,28,19
33571,47,70
33572,25,25
33573,52,100
33574,27,127
33575,9,9
33576,59,58
33577,103,103
33578,108,24
33579,87,70
33580,20,19
33581,100,99
33582,26,99
33583,81,99
33584,39,42
33585,45,85
33586,59,108
33587,112,36
33588,68,121
33589,101,49
33590,133,103
33591,18,25
33592,98,77
33593,104,58
33594,18,98
33595,46,108
33596,112,133
33597,98,113
33598,43,85
33599,133,133
33600,97,58
33601,2,108
33602,99,99
33603,103,103
33604,67,25
33605,79,27
33606,76,53
33607,133,58
33608,76,108
33609,106,106
33610,39,112
33611,120,84
33612,11,108
33613,22,22
33614,24,132
33615,47,132
33616,98,126
33617,23,22
33618,52,100
33619,108,109
33620,44,112
33621,24,68
33622,52,52
33623,98,98
33624,81,82
33625,108,108
33626,108,108
33627,76,108
33628,132,133
33629,108,108
33630,27,121
33631,91,127
33632,99,52
33633,2,108
33634,113,108
33635,70,70
33636,109,108
33637,82,75
33638,98,1
33639,96,108
33640,124,126
33641,104,102
33642,24,78
33643,112,59
33644,104,104
33645,45,108
33646,80,127
33647,86,85
33648,100,84
33649,108,108
33650,102,58
33651,35,55
33652,99,100
33653,55,22
33654,86,86
33655,55,55
33656,70,70
33657,26,25
33658,114,103
33659,29,19
33660,64,64
33661,66,68
33662,9,108
33663,108,108
33664,49,22
33665,104,103
33666,108,108
33667,88,88
33668,132,26
33669,20,19
33670,116,102
33671,42,86
33672,2,108
33673,113,77
33674,52,100
33675,104,102
33676,25,49
33677,98,83
33678,90,22
33679,48,77
33680,90,49
33681,98,1
33682,71,70
33683,86,85
33684,90,18
33685,79,79
33686,2,108
33687,42,60
33688,34,25
33689,103,103
33690,77,70
33691,88,88
33692,36,85
33693,84,49
33694,20,36
33695,19,34
33696,64,77
33697,77,59
33698,25,85
33699,26,44
33700,73,105
33701,65,100
33702,113,113
33703,0,87
33704,9,108
33705,101,17
33706,2,108
33707,9,108
33708,75,75
33709,54,55
33710,108,108
33711,108,108
33712,49,35
33713,68,67
33714,52,100
33715,103,103
33716,69,78
33717,22,22
33718,75,108
33719,114,79
33720,84,68
33721,28,28
33722,52,100
33723,109,108
33724,68,67
33725,71,70
33726,19,25
33727,80,79
33728,109,109
33729,55,70
33730,45,82
33731,113,99
33732,63,39
33733,134,1
33734,127,127
33735,21,65
33736,28,127
33737,69,70
33738,0,1
33739,78,78
33740,55,55
33741,111,109
33742,108,76
33743,112,103
33744,85,85
33745,83,85
33746,72,113
33747,28,78
33748,66,108
33749,112,101
33750,31,34
33751,53,66
33752,81,128
33753,19,25
33754,132,132
33755,110,109
33756,22,77
33757,2,108
33758,25,25
33759,10,108
33760,112,112
33761,28,127
33762,56,88
33763,40,106
33764,79,79
33765,109,108
33766,120,24
33767,97,58
33768,78,78
33769,86,85
33770,108,108
33771,22,22
33772,27,79
33773,45,108
33774,19,19
33775,54,49
33776,78,79
33777,99,100
33778,33,33
33779,108,91
33780,22,22
33781,77,77
33782,55,55
33783,48,22
33784,56,70
33785,42,80
33786,21,71
33787,76,108
33788,25,19
33789,36,86
33790,2,108
33791,82,85
33792,103,103
33793,103,103
33794,113,85
33795,91,79
33796,100,100
33797,33,33
33798,77,104
33799,102,132
33800,85,86
33801,79,79
33802,108,108
33803,21,25
33804,133,133
33805,90,91
33806,51,52
33807,79,22
33808,44,43
33809,113,71
33810,48,25
33811,65,71
33812,67,52
33813,62,77
33814,78,78
33815,108,108
33816,26,28
33817,92,79
33818,24,67
33819,134,103
33820,25,82
33821,128,99
33822,82,82
33823,58,108
33824,104,103
33825,67,25
33826,36,36
33827,24,25
33828,58,77
33829,77,64
33830,49,55
33831,54,55
33832,24,24
33833,55,70
33834,109,108
33835,1,1
33836,1,1
33837,104,133
33838,113,36
33839,133,132
33840,108,108
33841,85,85
33842,100,53
33843,103,104
33844,104,103
33845,50,49
33846,77,77
33847,50,101
33848,59,99
33849,123,83
33850,25,49
33851,85,85
33852,50,34
33853,115,58
33854,26,80
33855,130,70
33856,63,80
33857,49,49
33858,85,68
33859,20,19
33860,60,71
33861,113,44
33862,42,58
33863,80,126
33864,120,77
33865,53,0
33866,52,52
33867,59,102
33868,97,108
33869,18,34
33870,38,108
33871,53,49
33872,8,108
33873,25,34
33874,109,108
33875,49,49
33876,26,132
33877,100,100
33878,91,49
33879,1,0
33880,2,109
33881,121,26
33882,66,101
33883,103,103
33884,104,108
33885,44,108
33886,43,36
33887,108,108
33888,24,113
33889,109,108
33890,69,71
33891,43,34
33892,25,79
33893,111,82
33894,134,1
33895,82,82
33896,17,17
33897,100,52
33898,103,103
33899,100,99
33900,121,121
33901,108,109
33902,58,103
33903,111,108
33904,71,70
33905,108,108
33906,108,108
33907,108,9
33908,34,34
33909,68,77
33910,35,55
33911,28,74
33912,85,80
33913,84,99
33914,96,108
33915,25,49
33916,78,25
33917,53,1
33918,130,70
33919,25,34
33920,67,79
33921,83,25
33922,110,110
33923,58,58
33924,56,70
33925,40,106
33926,100,100
33927,38,68
33928,10,108
33929,36,108
33930,108,108
33931,38,25
33932,107,108
33933,82,81
33934,108,108
33935,91,91
33936,133,103
33937,126,99
33938,108,108
33939,56,9
33940,21,24
33941,108,108
33942,25,55
33943,103,103
33944,22,49
33945,79,79
33946,123,85
33947,56,85
33948,109,108
33949,133,103
33950,26,84
33951,77,36
33952,133,103
33953,113,24
33954,42,85
33955,22,49
33956,99,100
33957,11,108
33958,79,78
33959,35,22
33960,24,84
33961,43,43
33962,77,108
33963,103,103
33964,24,25
33965,92,78
33966,75,84
33967,56,69
33968,113,113
33969,87,70
33970,1,109
33971,111,108
33972,108,108
33973,25,79
33974,108,108
33975,25,85
33976,53,121
33977,70,70
33978,83,100
33979,41,106
33980,109,108
33981,49,34
33982,125,47
33983,21,49
33984,25,26
33985,103,91
33986,42,71
33987,19,19
33988,98,64
33989,55,55
33990,96,75
33991,52,52
33992,103,103
33993,108,108
33994,80,99
33995,99,100
33996,51,101
33997,75,43
33998,108,108
33999,109,108
34000,11,86
34001,82,82
34002,100,101
34003,108,108
34004,75,108
34005,2,108
34006,67,69
34007,0,108
34008,80,91
34009,48,68
34010,48,55
34011,70,67
34012,103,103
34013,112,108
34014,1,58
34015,85,81
34016,124,43
34017,48,67
34018,77,77
34019,112,58
34020,26,26
34021,130,84
34022,24,134
34023,26,53
34024,71,68
34025,24,25
34026,112,77
34027,102,70
34028,70,67
34029,66,127
34030,85,85
34031,55,67
34032,52,100
34033,57,1
34034,38,26
34035,52,79
34036,86,86
34037,79,80
34038,57,58
34039,34,100
34040,28,127
34041,103,103
34042,34,19
34043,24,84
34044,126,99
34045,100,100
34046,26,26
34047,20,19
34048,49,22
34049,70,70
34050,55,55
34051,109,85
34052,42,75
34053,2,0
34054,134,106
34055,76,108
34056,19,19
34057,50,52
34058,10,108
34059,132,132
34060,125,52
34061,103,103
34062,124,125
34063,110,108
34064,124,125
34065,84,84
34066,90,100
34067,34,34
34068,86,85
34069,128,25
34070,17,108
34071,75,26
34072,108,108
34073,21,49
34074,67,67
34075,99,53
34076,67,82
34077,130,70
34078,56,71
34079,52,100
34080,80,79
34081,102,85
34082,26,17
34083,36,36
34084,71,1
34085,71,109
34086,86,85
34087,42,42
34088,121,67
34089,68,70
34090,82,69
34091,38,102
34092,91,78
34093,11,134
34094,96,9
34095,79,29
34096,83,80
34097,109,109
34098,46,77
34099,70,69
34100,19,19
34101,53,67
34102,25,25
34103,19,28
34104,61,75
34105,122,4
34106,38,99
34107,20,34
34108,86,84
34109,24,49
34110,104,103
34111,45,82
34112,108,108
34113,63,58
34114,48,47
34115,84,85
34116,103,103
34117,116,58
34118,92,91
34119,108,108
34120,34,22
34121,76,72
34122,124,99
34123,85,85
34124,78,24
34125,25,67
34126,18,28
34127,34,34
34128,101,55
34129,86,42
34130,0,109
34131,79,79
34132,53,100
34133,11,108
34134,99,81
34135,104,102
34136,55,70
34137,22,49
34138,58,108
34139,37,108
34140,46,36
34141,133,104
34142,132,132
34143,19,19
34144,52,99
34145,42,68
34146,78,88
34147,97,108
34148,0,1
34149,111,101
34150,34,35
34151,72,108
34152,84,85
34153,11,108
34154,36,36
34155,42,42
34156,53,67
34157,46,108
34158,17,18
34159,134,132
34160,67,67
34161,35,55
34162,57,72
34163,78,78
34164,108,108
34165,109,108
34166,98,77
34167,108,108
34168,108,108
34169,22,22
34170,45,88
34171,68,84
34172,134,58
34173,17,1
34174,72,129
34175,49,22
34176,0,108
34177,85,85
34178,68,49
34179,25,68
34180,70,70
34181,130,70
34182,52,100
34183,130,70
34184,70,70
34185,103,103
34186,76,108
34187,113,103
34188,111,108
34189,124,80
34190,108,108
34191,75,71
34192,103,103
34193,7,83
34194,86,85
34195,81,85
34196,32,25
34197,25,26
34198,75,82
34199,77,77
34200,47,24
34201,68,79
34202,78,79
34203,25,25
34204,86,85
34205,109,108
34206,99,70
34207,108,108
34208,32,19
34209,26,79
34210,120,113
34211,43,67
34212,112,104
34213,75,103
34214,62,24
34215,104,80
34216,43,85
34217,122,24
34218,133,103
34219,75,108
34220,108,108
34221,66,70
34222,55,55
34223,25,83
34224,20,80
34225,48,23
34226,0,108
34227,55,35
34228,103,104
34229,49,49
34230,97,108
34231,49,49
34232,109,108
34233,91,27
34234,94,28
34235,108,108
34236,84,85
34237,23,22
34238,53,67
34239,71,70
34240,108,108
34241,96,111
34242,107,113
34243,79,78
34244,69,70
34245,67,105
34246,66,77
34247,126,76
34248,95,67
34249,133,132
34250,19,19
34251,91,91
34252,54,67
34253,77,77
34254,113,74
34255,96,108
34256,68,67
34257,130,70
34258,129,80
34259,67,68
34260,53,100
34261,113,49
34262,83,82
34263,53,53
34264,44,132
34265,28,28
34266,49,22
34267,2,108
34268,123,99
34269,108,108
34270,72,85
34271,29,51
34272,99,100
34273,53,100
34274,49,49
34275,90,24
34276,108,108
34277,70,70
34278,78,19
34279,27,26
34280,92,17
34281,132,132
34282,113,70
34283,122,70
34284,6,108
34285,90,25
34286,112,103
34287,58,58
34288,68,55
34289,50,132
34290,78,79
34291,18,91
34292,113,88
34293,83,108
34294,108,108
34295,26,77
34296,66,71
34297,77,77
34298,135,105
34299,100,49
34300,22,49
34301,43,43
34302,81,82
34303,105,70
34304,2,108
34305,86,82
34306,71,71
34307,100,53
34308,34,22
34309,70,70
34310,18,78
34311,50,49
34312,105,77
34313,70,70
34314,108,108
34315,11,108
34316,121,100
34317,36,42
34318,53,121
34319,82,83
34320,103,55
34321,108,108
34322,70,55
34323,91,127
34324,0,34
34325,75,76
34326,102,103
34327,108,108
34328,92,26
34329,126,88
34330,103,103
34331,97,108
34332,67,70
34333,99,26
34334,77,77
34335,86,70
34336,89,86
34337,9,108
34338,70,70
34339,43,42
34340,46,36
34341,84,84
34342,77,77
34343,53,101
34344,104,1
34345,108,108
34346,68,85
34347,91,79
34348,134,110
34349,134,64
34350,130,70
34351,9,58
34352,24,70
34353,21,67
34354,129,129
34355,108,108
34356,56,70
34357,101,69
34358,78,79
34359,70,70
34360,103,103
34361,77,77
34362,66,70
34363,83,82
34364,24,108
34365,108,108
34366,2,108
34367,42,69
34368,71,70
34369,126,88
34370,7,84
34371,70,70
34372,104,103
34373,132,132
34374,98,64
34375,96,108
34376,85,75
34377,26,28
34378,136,106
34379,104,103
34380,35,25
34381,19,19
34382,76,22
34383,124,36
34384,55,70
34385,2,108
34386,101,26
34387,49,22
34388,62,53
34389,80,93
34390,113,17
34391,32,25
34392,112,80
34393,54,49
34394,57,58
34395,86,84
34396,26,92
34397,25,82
34398,108,0
34399,98,58
34400,103,103
34401,1,109
34402,110,108
34403,48,49
34404,112,108
34405,55,55
34406,135,84
34407,108,108
34408,1,76
34409,85,52
34410,103,134
34411,50,22
34412,37,96
34413,109,108
34414,104,103
34415,112,112
34416,42,42
34417,82,99
34418,25,19
34419,32,92
34420,132,68
34421,35,22
34422,17,42
34423,64,18
34424,24,100
34425,103,71
34426,80,91
34427,21,49
34428,89,86
34429,78,91
34430,102,108
34431,112,112
34432,49,49
34433,83,84
34434,97,108
34435,24,25
34436,70,70
34437,41,70
34438,50,67
34439,129,70
34440,2,108
34441,104,103
34442,68,48
34443,0,71
34444,102,79
34445,107,106
34446,108,108
34447,83,36
34448,22,55
34449,17,9
34450,84,78
34451,108,108
34452,54,55
34453,68,132
34454,26,26
34455,0,0
34456,49,28
34457,42,42
34458,106,106
34459,20,25
34460,106,106
34461,91,91
34462,89,43
34463,59,77
34464,84,87
34465,26,85
34466,17,36
34467,35,22
34468,65,25
34469,116,77
34470,67,70
34471,52,100
34472,38,99
34473,108,108
34474,86,85
34475,23,22
34476,60,77
34477,36,126
34478,69,70
34479,2,108
34480,98,77
34481,108,108
34482,103,103
34483,9,9
34484,102,104
34485,57,132
34486,113,113
34487,77,77
34488,132,132
34489,66,108
34490,52,100
34491,78,85
34492,11,75
34493,35,22
34494,96,108
34495,2,108
34496,103,103
34497,108,108
34498,111,108
34499,80,24
34500,126,126
34501,9,108
34502,113,106
34503,88,85
34504,109,108
34505,71,70
34506,59,103
34507,131,70
34508,92,91
34509,82,85
34510,91,78
34511,100,100
34512,52,53
34513,9,109
34514,33,19
34515,85,60
34516,71,70
34517,59,77
34518,35,49
34519,53,53
34520,79,79
34521,18,78
34522,87,55
34523,112,1
34524,104,103
34525,132,132
34526,124,82
34527,112,25
34528,20,22
34529,70,70
34530,85,85
34531,98,77
34532,40,106
34533,128,78
34534,98,98
34535,58,58
34536,109,108
